MED27	MED17	pp
GstD5	GstD9	pp
Gpdh1	ATPsynO	pp
SerRS	Pp2A-29B	pp
scf	EndoGI	pp
Hel25E	ScsbetaG	pp
Hel25E	CG10425	pp
Su(Tpl)	Ice2	pp
Past1	Nfs1	pp
Ntf-2	AP-2sigma	pp
Rpn1	Prosbeta5	pp
EndoGI	yip2	pp
CG3008	Nup358	pp
CG9253	Srp72	pp
Lsp2	Scp1	pp
D12	NC2beta	pp
scu	CG5174	pp
Gdi	Stip1	pp
AspRS	Cyp12d1-p	pp
Aprt	TrpRS	pp
Non1	mRpL2	pp
mAcon1	ATPsynF	pp
igl	Lst8	pp
Sod1	CG7737	pp
chic	Stip1	pp
GluProRS	Gfat2	pp
Tm2	ATPsynB	pp
mt:CoII	Tspo	pp
SERCA	Vha68-2	pp
CaBP1	CG1092	pp
Wdr82	CG18081	pp
dpa	Mcm6	pp
Cnx99A	CG33303	pp
CG2065	UQCR-C2	pp
Fkbp12	cib	pp
Vajk3	CG4962	pp
Adh	CG5506	pp
Pglym78	CG8560	pp
Bet1	Ykt6	pp
CG2852	Trx-2	pp
Trx-2	CG18787	pp
Calr	Stip1	pp
SerRS	bor	pp
Arp2	Arpc3A	pp
CG3164	Mec2	pp
Fmo-1	ICA69	pp
CG3164	CG31729	pp
Hsp26	igl	pp
Pgd	Calr	pp
MED14	MED24	pp
CG1354	GstT1	pp
CHMP2B	Vps60	pp
Act57B	Arpc2	pp
ScsbetaG	CG33303	pp
Fkbp14	Nacalpha	pp
MRP	CG33303	pp
Uch	CG6084	pp
spidey	Arl8	pp
ND-39	ND-20L	pp
Mes4	MBD-R2	pp
UQCR-6.4	Idh3b	pp
Rpn8	Prosalpha4	pp
CG10252	mgr	pp
Rpn5	Rpn13	pp
Nlp	CG6084	pp
CG13319	Prosalpha1	pp
Mcm2	Mcm5	pp
CG18787	CG18789	pp
Gdh	Nc73EF	pp
Fgop2	Slmap	pp
brm	MED8	pp
cathD	CG33303	pp
Khc-73	CG10887	pp
CG3008	CG2017	pp
Pli	CG34205	pp
ATPsynF	CG12170	pp
Rpt4	Agpat3	pp
Gos28	Bet1	pp
mAcon1	TpnC41C	pp
Rpt4	GCS2beta	pp
scu	Ntf-2	pp
brm	MED23	pp
Nlp	CG14715	pp
Yp1	Fer2LCH	pp
Idh3a	CCT6	pp
GlyP	CG31343	pp
fax	MRP	pp
Idh3a	Cyt-c1	pp
r	CG9467	pp
Inos	CG5355	pp
Drice	Coq6	pp
Swip-1	didum	pp
GstO3	Mdh2	pp
Arr1	Rae1	pp
MED27	MED7	pp
Act88F	mAcon1	pp
Rpt5	CG12321	pp
CG16826	CG31198	pp
Syb	Ykt6	pp
ArgRS	AIMP1	pp
CG12004	CG14767	pp
woc	RluA-2	pp
Sec13	Tspo	pp
enc	MED17	pp
nop5	l(1)G0020	pp
Xpc	Ku80	pp
Parp	DNAlig4	pp
mor	Cdk8	pp
Prp8	CG14641	pp
sbr	CG9723	pp
MRP	CCT7	pp
Atpalpha	wal	pp
Ccs	SdhA	pp
Fkbp12	CG2852	pp
Mec2	jagn	pp
Rpt2	Past1	pp
Rga	Not3	pp
spidey	CG33303	pp
ATPsynG	ATPsynD	pp
EloB	Art8	pp
MED18	CG34159	pp
NC2beta	Atac1	pp
eIF3c	eIF3f1	pp
RpA-70	TFAM	pp
mt:CoII	CG2064	pp
Mlc1	CG7203	pp
Rpt3	Rpn7	pp
Pglym78	CG6084	pp
Syx4	Sec22	pp
EndoGI	regucalcin	pp
GstO3	CG31712	pp
Uch	sel	pp
CG1218	CG18789	pp
Ost48	CG15098	pp
CG7239	pps	pp
ix	CG2017	pp
CG3726	Rae1	pp
Ask1	CG10494	pp
CG4962	Nplp2	pp
Cyp6a13	hiro	pp
cib	RhoGDI	pp
Glt	r	pp
Rab5	Spt-I	pp
Hsp27	Xport-A	pp
boca	Ptip	pp
COX4	UQCR-C2	pp
Gcn5	Sgf29	pp
CG4908	CG1513	pp
Yp3	Fer1HCH	pp
MED6	Usp10	pp
TpnC4	Mf	pp
ScsbetaG	strat	pp
Rpn7	Rpn5	pp
Idh3a	CG2065	pp
Fgop2	cmet	pp
Cpr64Ac	Prosalpha6	pp
CG2046	Prosalpha1	pp
wal	mEFTu1	pp
NTPase	ergic53	pp
Obp56d	kdn	pp
Moe	Taldo	pp
CG5506	CG31343	pp
dod	CG10265	pp
mor	CG10077	pp
CG1532	Arc1	pp
CG18081	CG18787	pp
ND-18	kdn	pp
Vha55	CG3793	pp
CG11137	EMC1	pp
Calr	Gp93	pp
GCS2beta	CG33303	pp
REG	CG11980	pp
Scp1	Cyt-c1	pp
up	ND-PDSW	pp
CCT4	CG5854	pp
gw	ZAP3	pp
Pgd	Moe	pp
GstO3	fabp	pp
Mlc2	Gpo1	pp
CG11267	Trx-2	pp
CG10576	dUTPase	pp
CG18789	SdhA	pp
CG6937	CG31694	pp
CG1218	Trx-2	pp
Fkbp14	RhoGDI	pp
kto	MED14	pp
Mlc1	ATPsynB	pp
Fkbp14	dj-1beta	pp
CG4612	btz	pp
Uch	CG4598	pp
Yp2	Tsf1	pp
CG3436	Prp8	pp
Moe	CG2852	pp
CCT3	UQCR-C2	pp
CG2017	MED7	pp
AnxB10	Sod1	pp
Mlc1	ND-PDSW	pp
MED14	MED27	pp
Prx2540-2	p23	pp
Gnf1	Ku80	pp
Hsp83	UQCR-C2	pp
sun	ATPsynCF6	pp
ppan	CG4806	pp
CG5177	Mf	pp
CG1910	Df31	pp
Chc	Hsp83	pp
eEF1delta	dUTPase	pp
Srp72	Nop56	pp
boca	Usp10	pp
Sod1	CG10214	pp
CG11857	Sec61alpha	pp
GluProRS	Rpn1	pp
Myb	mip130	pp
MED17	MED7	pp
nop5	CG31694	pp
awd	CG14715	pp
qkr54B	nito	pp
CG12321	Prosalpha3	pp
ImpL2	CG31200	pp
TrpRS	CCT4	pp
MED24	Cpsf6	pp
fax	Mcad	pp
Ald1	Chd64	pp
Kap-alpha3	Karybeta3	pp
Ald1	CG16826	pp
sty	CG14767	pp
AnxB10	Prosbeta7	pp
Inos	CG5174	pp
Pa1	wds	pp
CaBP1	Pngl	pp
p23	bor	pp
CCT6	Psa	pp
CG10077	CG7903	pp
MED7	Usp10	pp
dod	CG7668	pp
Act57B	didum	pp
Prosbeta1	CG11885	pp
Cyp1	Ntf-2	pp
Syx4	Snap29	pp
awd	EndoGI	pp
Arf102F	Droj2	pp
MRP	Gp93	pp
Tm2	Idh3a	pp
Syx8	AttD	pp
dup	Cen	pp
Cen	Slmap	pp
Inos	flr	pp
regucalcin	p23	pp
AnxB10	Trx-2	pp
cib	Prx2540-2	pp
CG7668	Scamp	pp
Prosbeta5	CG12321	pp
betaCOP	ScsbetaA	pp
Lsp2	Yp2	pp
CG3164	ZnT63C	pp
Fkbp12	dod	pp
brm	MED17	pp
Mlc2	icln	pp
Syx18	Gos28	pp
Rpt1	UQCR-C2	pp
l(2)01289	RyR	pp
Df31	Rae1	pp
BthD	Wdr82	pp
Rab4	CG3164	pp
Trxr-1	Ntf-2	pp
CG6015	CG15525	pp
Rap1	CG5885	pp
Ald1	CG1910	pp
CG17002	Ptip	pp
GluProRS	Pi3K68D	pp
Uch	CG5174	pp
Moe	Lamp1	pp
Chchd3	CG7639	pp
Ggamma1	CG4407	pp
Past1	Mec2	pp
awd	Sod1	pp
CG8888	Sil1	pp
porin	ATPsynCF6	pp
KFase	Pfdn5	pp
Cds	CG31729	pp
EndoGI	capt	pp
Mocs2B	Chrac-14	pp
Gos28	Vti1a	pp
Su(Tpl)	CycT	pp
Argk	CG5177	pp
Nlp	CG10638	pp
pav	AP-2mu	pp
Past1	Ranbp9	pp
ox	Tapdelta	pp
Sod1	Nlp	pp
CG1671	CG12325	pp
Nnp-1	CG6712	pp
Fkbp12	Nlp	pp
Psi	MED11	pp
Tapdelta	Cyp12d1-p	pp
piwi	vret	pp
CG3008	MED30	pp
rdgB	CG1603	pp
CCT2	CCT4	pp
eIF3e	eIF3k	pp
HSPC300	Flo2	pp
CycA	Cks85A	pp
cib	CG10638	pp
CG6617	CG12768	pp
Arp10	LRR	pp
scu	Cndp2	pp
Prosalpha5	Rpn7	pp
cathD	SERCA	pp
Rpt2	Rpt3	pp
Glt	CG3008	pp
MBD-R2	ReepA	pp
Stip1	yip2	pp
Fkbp14	Chd64	pp
Chd64	p23	pp
CG7206	CG10949	pp
CG5355	CG2852	pp
Adh	fln	pp
Cpr64Ac	apolpp	pp
HDAC1	Mapmodulin	pp
fax	SERCA	pp
eIF3e	eIF3g1	pp
Treh	Rae1	pp
mAcon1	Mdh2	pp
MED30	Cpsf6	pp
Moe	flr	pp
CG10077	Cpsf6	pp
Gpdh1	kdn	pp
nocte	Tet	pp
Gapdh2	Pgk	pp
Rpn1	Prosalpha6	pp
spidey	Ranbp9	pp
Act88F	GstS1	pp
Hel25E	Sc2	pp
CG15084	psidin	pp
Su(Tpl)	CG8229	pp
SerRS	CG1371	pp
Ufl1	CG30291	pp
Coq6	Pdss2	pp
Pi3K68D	alpha-Spec	pp
Hsp83	porin	pp
wal	Droj2	pp
hiro	SPE	pp
CG14641	CG1965	pp
sax	CG5447	pp
Hmgs	Cyp6a13	pp
COX5A	CG5174	pp
Mlc1	Mlc2	pp
Snap29	Syx18	pp
Myb	Caf1-55	pp
CG31729	Spt-I	pp
loqs	CG6726	pp
CG2046	CG12321	pp
gammaSnap1	Syx16	pp
Cpsf6	MED27	pp
Fkbp12	Df31	pp
Ccs	CG1532	pp
sun	ATPsynO	pp
up	mAcon1	pp
CG6015	l(3)72Ab	pp
Gpdh1	Gpo1	pp
Gpo1	Mhc	pp
Nfs1	Sc2	pp
ScsbetaA	CG5854	pp
Surf4	Sec61alpha	pp
brm	Bap60	pp
Bacc	CG10638	pp
CG17768	CG10418	pp
Pglym78	CG5506	pp
MED10	Ptip	pp
Sgf29	ReepA	pp
Hsp83	Calr	pp
CG2064	bbc	pp
ATPsynCF6	CG15098	pp
Chc	Idh3a	pp
Yp3	CG16826	pp
Tm2	Nplp2	pp
Eno	EndoGI	pp
Mec2	Pp2A-29B	pp
Gapdh1	bs	pp
CG2065	Gp93	pp
Fer1HCH	Lst8	pp
RfC3	Ku80	pp
CG17768	CG6610	pp
CCT3	ScsbetaG	pp
RluA-2	Slmap	pp
Mdh2	Prosalpha1	pp
Mlc2	Mdh2	pp
GstE6	dUTPase	pp
Uch	Akap200	pp
Syx4	Syx16	pp
wal	ATPsyngamma	pp
CG32219	whd	pp
Ald1	Mf	pp
PCNA	GstE6	pp
SsRbeta	Mec2	pp
regucalcin	Trx-2	pp
Yp3	CG31343	pp
l(2)37Cc	CG10638	pp
GluProRS	CG33303	pp
Atg4a	Cyp6d4	pp
Idh3a	Sec61alpha	pp
Dera	CG7675	pp
Cpsf6	ZAP3	pp
Rpn9	Rpn1	pp
Sod1	RpS21	pp
Ost48	Spindly	pp
Df31	CG2862	pp
CG5854	SERCA	pp
Eb1	GstO3	pp
Fas2	Pcd	pp
porin	ox	pp
awd	Akap200	pp
Lrpprc2	CG13126	pp
Calr	Trx-2	pp
Hsp23	GstE8	pp
Argk	Mlc2	pp
Eb1	CG8036	pp
PHGPx	sel	pp
Ranbp9	UQCR-C2	pp
CG13220	UQCR-C2	pp
Ldh	cathD	pp
Pvr	CG7668	pp
Stip1	Pgk	pp
Fer1HCH	CG16826	pp
CG14715	Nacalpha	pp
MED23	Ptip	pp
CG8578	cpa	pp
Prx2540-2	CG9391	pp
AnxB10	Prosbeta3	pp
CG4598	Nacalpha	pp
Rab2	CCT3	pp
RluA-2	geminin	pp
Stip1	Chd64	pp
igl	PSR	pp
AnxB10	Prosbeta5	pp
Tm2	Scp1	pp
ATPsynCF6	CG12170	pp
Pa1	Cpsf6	pp
OstDelta	Pp2A-29B	pp
cib	Tctp	pp
MED4	MED27	pp
fax	Acsl	pp
Hsp27	Hsp70Ba	pp
Idh3a	Mcad	pp
sesB	Cyp4ac1	pp
Arf79F	CG33303	pp
Arf79F	SERCA	pp
CG2862	Nacalpha	pp
NC2beta	Sgf29	pp
CG14715	Mdh2	pp
fand	CG14641	pp
CG15098	SERCA	pp
Cds	Sc2	pp
CG6084	Mdh2	pp
Glt	Nacalpha	pp
eIF3b	eIF3c	pp
Mcad	Sec61alpha	pp
Prosbeta5	CG11885	pp
GstE6	CG6084	pp
Ldh	porin	pp
hiro	Lst8	pp
Ost48	Mcad	pp
AnxB10	ATPsynCF6	pp
Syx16	Syx8	pp
CG5973	CG1620	pp
TrpRS	CG33303	pp
Rab6	Gp93	pp
Ppt1	CG13220	pp
Uch	fabp	pp
Uch	Nlp	pp
Rpt3	CG2046	pp
drk	CG5568	pp
Pli	Vajk3	pp
Rpt2	Pomp	pp
Snap29	Gos28	pp
Dp1	CG6701	pp
CG8578	Arp3	pp
scu	GstO3	pp
Gfat2	Vha68-2	pp
Yp1	CG5506	pp
Arc1	CG1129	pp
Hsp22	Hsp68	pp
fidipidine	CG9951	pp
CG10932	MESR6	pp
CG10638	Mdh2	pp
Ssb-c31a	ApepP	pp
Calr	CG7054	pp
NC2beta	Atac2	pp
Fer2LCH	CG7203	pp
Larp4B	ebi	pp
BthD	CG18787	pp
awd	Prosalpha1	pp
Sod1	CG1532	pp
Fbp2	Rab14	pp
Fkbp12	fabp	pp
Rpt4	CG11885	pp
CG3164	CG2065	pp
Argk	CG31343	pp
Art8	Rae1	pp
nop5	CG32344	pp
Pglym78	Nlp	pp
Snap29	Syx13	pp
Mapmodulin	CG8745	pp
boca	Cdk8	pp
aub	vret	pp
Gdh	mAcon1	pp
EbpIII	Obp56d	pp
Pi3K68D	Gp93	pp
fand	CG15525	pp
CG2064	CG10425	pp
Tsf1	CG32473	pp
CycA	CycB	pp
MRP	SERCA	pp
Mec2	CG5854	pp
CG3793	Teh1	pp
Gnf1	RfC38	pp
Tapdelta	ScsbetaA	pp
ash2	Lpt	pp
MED14	CG2199	pp
GstO3	Trx-2	pp
CCT3	mge	pp
qkr54B	CG7878	pp
PHGPx	Mdh2	pp
bsk	pr	pp
Df31	regucalcin	pp
CG4325	wdb	pp
Mpcp2	Cyp12d1-p	pp
Trx-2	Mdh2	pp
Rap1	CG2064	pp
Cyp1	Nlp	pp
Adh	CG7409	pp
Yp1	CG32473	pp
Eno	Nacalpha	pp
Pgd	Df31	pp
scu	Sh3beta	pp
r	ScsbetaG	pp
fax	Spindly	pp
ND-75	SPE	pp
Hsp60A	Atg4a	pp
CCT3	Past1	pp
HmgD	scf	pp
boca	vkg	pp
Adh	CG7920	pp
vkg	Pih1D1	pp
Prp8	CG9667	pp
CSN7	CSN6	pp
TpnC4	CG34172	pp
Act79B	CG14207	pp
MED20	Ptip	pp
Pglym87	CG17027	pp
Rab5	Sc2	pp
mge	Mcad	pp
spidey	Mcad	pp
cpb	Swip-1	pp
dsh	MED15	pp
Rae1	mtg	pp
cib	CG2862	pp
Gos28	Ykt6	pp
Rpn6	Rpn13	pp
eEF1delta	CG6084	pp
Calr	14-3-3epsilon	pp
Irbp	CG15047	pp
Obp44a	Obp99c	pp
ATPsynF	Mf	pp
Sc2	CG5447	pp
Eno	porin	pp
Eno	Nph	pp
ATPsynbeta	Fkbp12	pp
Ald1	Sod2	pp
Hsc70-1	clu	pp
igl	Dlc90F	pp
Gpdh1	Scp1	pp
Got1	Trx-2	pp
CG31729	SERCA	pp
MED10	CG34159	pp
mor	CG5746	pp
CG32473	apolpp	pp
MED8	MED23	pp
Ns2	Nop56	pp
Srp72	AP-2mu	pp
CG10265	CG9684	pp
CG8993	Trxr-2	pp
cib	CG11267	pp
MED6	MED30	pp
Ost48	Karybeta3	pp
Non1	Nop56	pp
emb	CG2064	pp
Gp93	CG33303	pp
Chd64	CG8036	pp
Ssdp	MED15	pp
CG2065	Sc2	pp
CCT3	CG33303	pp
AnxB10	p23	pp
Fkbp12	CG10265	pp
Rae1	Doc2	pp
Fkbp14	CG9705	pp
l(1)10Bb	CG15525	pp
Calr	Eb1	pp
Yp1	GAA1	pp
CG13319	CG14480	pp
Cnx99A	PCB	pp
Prosalpha4	regucalcin	pp
Cds	Surf4	pp
CG4962	apolpp	pp
Rap1	SERCA	pp
Tango2	PSR	pp
NC2beta	Hcf	pp
Fkbp14	Fkbp12	pp
l(1)G0020	CG32344	pp
awd	regucalcin	pp
CG5973	YL-1	pp
MRP	bor	pp
Df31	Chd64	pp
Glt	Mpcp2	pp
scf	Chd64	pp
PCNA	CG11267	pp
Cat	Yp2	pp
MED15	Cpsf6	pp
CCT3	Idh3a	pp
trr	Pa1	pp
Act5C	CG31125	pp
Hsp60A	PSR	pp
Arpc1	Arpc3A	pp
Cand1	MRP	pp
MED14	ebi	pp
CCT3	ScsbetaA	pp
PCNA	RhoGDI	pp
Treh	CG1532	pp
fax	Scamp	pp
Nlp	Sh3beta	pp
spidey	Agpat3	pp
eIF3e	eIF3d1	pp
Chc	Gfat2	pp
Fim	CCT7	pp
spidey	CCT7	pp
Act79B	CG5177	pp
Rae1	CG32099	pp
CG2064	CG33303	pp
cib	Ntf-2	pp
dsh	Larp4B	pp
ND-18	ND-49	pp
MED18	CG17002	pp
Past1	spidey	pp
RluA-2	nxf2	pp
Sh3beta	Nacalpha	pp
Tm2	CG34172	pp
Mec2	Nfs1	pp
CG1371	ScsbetaA	pp
RpS5a	Idh3a	pp
Rpt1	Gale	pp
Ost48	ATPsynCF6	pp
Syx5	Ykt6	pp
Ald1	p23	pp
chic	Jupiter	pp
Pi3K68D	Idh3a	pp
MED16	MED30	pp
Prosbeta1	Prosalpha1	pp
Df31	Tctp	pp
Sc2	CG11857	pp
pr	Tpi	pp
Fim	Stip1	pp
Nfs1	Mcad	pp
Prosbeta1	Rpt1	pp
Pgd	PCNA	pp
CG8993	CG10638	pp
Yp2	CG31343	pp
Rpn1	Pp2A-29B	pp
CG5854	CG33303	pp
AnxB10	eEF1delta	pp
Larp4B	Atx2	pp
dod	CG1910	pp
Syb	CG12012	pp
Fkbp14	GstE6	pp
Sod1	Art8	pp
Rpn6	Prosbeta5	pp
MBD-R2	Hcf	pp
Yp3	CG5506	pp
CG15717	CG7675	pp
ScsbetaG	ScsbetaA	pp
qkr54B	Atx2	pp
Rap1	l(1)G0320	pp
Arp2	cpa	pp
Rrp4	Dis3	pp
Mlc1	Gpo1	pp
Oscillin	Gyf	pp
Adh	CG32473	pp
Syx8	CG2023	pp
Act57B	Swip-1	pp
blw	SERCA	pp
Plod	AGBE	pp
Swip-1	tmod	pp
mor	osa	pp
Hsp27	GstE8	pp
Rpt1	CG2046	pp
CG2064	Ranbp9	pp
CG10638	Nacalpha	pp
Act79B	Scp1	pp
eIF1A	Sh3beta	pp
Cand1	Karybeta3	pp
eEF1gamma	capt	pp
CG11885	Prosbeta4	pp
Gpdh1	Mdh2	pp
Prosalpha4	Rpn2	pp
Parp	TFAM	pp
porin	Tapdelta	pp
Act5C	CG32099	pp
Mapmodulin	AhcyL1	pp
Arf79F	CG32219	pp
CG32219	Mdh2	pp
Tapdelta	spidey	pp
Nfs1	Gp93	pp
MED6	MED16	pp
Agpat3	SERCA	pp
skd	MED30	pp
chic	scu	pp
Idh3a	alpha-Spec	pp
CG14207	CG5177	pp
blw	Mec2	pp
Rpt2	CG12321	pp
CG2064	Mcad	pp
CG33303	Pp2A-29B	pp
scu	RhoGDI	pp
Arc1	CG18789	pp
Gale	Mcad	pp
up	porin	pp
mt:CoII	SERCA	pp
Bap60	MED10	pp
CG10638	CG6084	pp
Acp1	Vajk3	pp
Rpn8	Prosalpha5	pp
CG2862	Prx2540-2	pp
Ldh	CCT3	pp
Fkbp12	CG2862	pp
Prosalpha3	Prosalpha1	pp
Uggt	CG2918	pp
NC2beta	MBD-R2	pp
geminin	nxf2	pp
Gapdh2	Lsp2	pp
Ubqn	cmet	pp
Sec63	CG10425	pp
Calr	CG8036	pp
porin	ATPsynbeta	pp
Psi	MED10	pp
fand	CG4849	pp
awd	Ntf-2	pp
CG7239	CG30344	pp
Sc2	Karybeta3	pp
nop5	Srp72	pp
Ald1	Sh3beta	pp
scf	CG3008	pp
Ns2	CG31694	pp
CG3793	Vha68-2	pp
JhI-26	CG7737	pp
Gpdh1	Fer2LCH	pp
Mlc2	up	pp
Mpcp1	Mf	pp
wal	Rpt2	pp
RpS21	CG14036	pp
fu	Pka-R2	pp
mor	Cpsf6	pp
boca	MED6	pp
SmF	U2A	pp
CCT6	Vha68-2	pp
CG8036	Nph	pp
Mcad	CG5854	pp
Vha36-1	CG5126	pp
Mlc2	Scp1	pp
ash2	Wdr82	pp
Eb1	GstE6	pp
CG1910	Mtap	pp
jagn	CG11857	pp
AnxB10	fabp	pp
MED15	MED8	pp
GluProRS	OstDelta	pp
EbpIII	antdh	pp
Ntf-2	Prx2540-2	pp
GluProRS	Mcad	pp
MED6	MED23	pp
Prosalpha7	CG7675	pp
Ssb-c31a	CG3542	pp
brm	MED15	pp
CG6701	CG4611	pp
vig	CG4806	pp
Fkbp12	BthD	pp
Uch	Nph	pp
ScsbetaG	Ranbp9	pp
Mocs2B	Hcf	pp
woc	Ubqn	pp
Ald1	Uch	pp
PCNA	CG6084	pp
RpS21	Rae1	pp
Ald1	TpnC41C	pp
Rpn8	Prosalpha2	pp
Rab7	Cyp12d1-p	pp
porin	UQCR-C2	pp
Cnx99A	Sec61alpha	pp
CG3008	Nfs1	pp
scu	Df31	pp
Tapdelta	Sc2	pp
HmgD	CG11267	pp
Treh	CG1218	pp
Glt	bor	pp
CG3008	OstDelta	pp
awd	ATPsynbeta	pp
CG2070	jagn	pp
Rpn5	Rpn1	pp
MED23	MED11	pp
eIF3h	eIF3a	pp
betaCOP	Cnx99A	pp
RpLP0	p23	pp
Prosalpha4	Sh3beta	pp
Inos	Sh3beta	pp
Fer1HCH	CG7203	pp
Vha55	CG7206	pp
CG1416	ScsbetaA	pp
CCT1	CCT3	pp
Akap200	Mdh2	pp
Act79B	Argk	pp
wal	UQCR-C2	pp
msn	CG8478	pp
Ssb-c31a	hfp	pp
Pgd	CG10638	pp
pr	Jafrac2	pp
Prosbeta1	Rpt4	pp
Moe	scf	pp
Pgd	capt	pp
alphaCOP	CG7878	pp
HmgD	Chd64	pp
snRNP-U1-70K	hfp	pp
CG7409	Mf	pp
Surf4	CG2070	pp
robl37BC	Tep4	pp
MED6	MED14	pp
CG2691	Nop56	pp
Eb1	Nacalpha	pp
Rab5	OstDelta	pp
Uggt	Pngl	pp
CG1532	CG6218	pp
CG1910	CG10638	pp
Past1	Cyp12d1-p	pp
Syp	Atx2	pp
sty	CG7668	pp
Pp1alpha-96A	sds22	pp
Idh3a	Sec63	pp
enc	MED7	pp
dos	HSPC300	pp
Bap60	MED16	pp
Hsp26	CG43755	pp
CG4119	CG31712	pp
RhoGDI	Mdh2	pp
dom	CG1620	pp
Syx1A	Use1	pp
Pi3K68D	Mpcp2	pp
porin	CG2064	pp
mAcon1	ATPsynD	pp
Slmap	cmet	pp
Stip1	Nph	pp
Act57B	Arp3	pp
Ald1	Gpdh1	pp
Pp1-13C	CG18789	pp
Nfs1	CG2064	pp
Fkbp14	Mdh2	pp
eEF2	CG10638	pp
CG2862	Prosalpha1	pp
GCS2beta	Droj2	pp
ScsbetaG	Mec2	pp
Hsp23	CG3434	pp
CG10863	Mdh2	pp
Chmp1	Vps2	pp
Ldh	ScsbetaA	pp
Cam	CG3630	pp
Rpn2	Prosalpha6	pp
MED6	CG17002	pp
AnxB10	regucalcin	pp
CG3542	CG6686	pp
Stip1	p23	pp
CDC50	CG10425	pp
Shc	CG7668	pp
MED20	CG3008	pp
Hsp22	Hsp70Aa	pp
wal	ScsbetaA	pp
Sec63	Agpat3	pp
ATPsynF	Cyt-c1	pp
Rop	CCT2	pp
CG2070	OstDelta	pp
cib	CG5355	pp
MED6	MED10	pp
AnxB10	Clic	pp
Pgd	Inos	pp
CG1532	CG4603	pp
Syx18	Membrin	pp
Mpcp2	OstDelta	pp
awd	Mdh2	pp
qkr58E-3	qkr58E-2	pp
HIP-R	Gyc89Da	pp
Fim	Gp93	pp
eEF2	Chd64	pp
Calr	ERp60	pp
awd	Prosalpha4	pp
cmb	Vps60	pp
abs	snRNP-U1-70K	pp
dom	YL-1	pp
CG2064	p23	pp
EndoGI	fabp	pp
Mlc1	mAcon1	pp
Act5C	CG17124	pp
CG2862	yip2	pp
Cpr62Bc	CG34205	pp
CCT1	CCT5	pp
ATPsyndelta	kdn	pp
Past1	bor	pp
Mlc1	Mhc	pp
Atpalpha	UQCR-C2	pp
PCNA	Nacalpha	pp
Cfp1	Wdr82	pp
Col4a1	Tet	pp
msn	Strica	pp
MED20	Pa1	pp
Act79B	kdn	pp
woc	nxf2	pp
Cndp2	flr	pp
Rab2	ATPsyngamma	pp
Eno	Uch	pp
MED8	MED7	pp
Calr	CG10638	pp
IKKbeta	key	pp
GluProRS	AIMP2	pp
Inos	capt	pp
REG	Prosbeta5	pp
CG8142	Ku80	pp
Nfs1	OstDelta	pp
CG10949	CG6683	pp
CG7049	CG18081	pp
eEF2	Nlp	pp
CG15098	ZnT63C	pp
BicD	Upf1	pp
MED16	MED14	pp
CG5177	kdn	pp
Ald1	Pglym78	pp
Ada3	Atac1	pp
Dp1	Gale	pp
Yp1	Fer1HCH	pp
l(2)k01209	CG1513	pp
CG3164	CG12012	pp
UQCR-6.4	Mcad	pp
CG16826	Pgk	pp
Rab2	UQCR-C2	pp
Adh	ND-18	pp
Rpn9	Rpn13	pp
CCT7	Vha68-2	pp
Syx8	Syx18	pp
Calr	Chd64	pp
Rpn6	Prosalpha3	pp
Rab18	CG15891	pp
MED6	MED31	pp
fax	CG15098	pp
SsRbeta	Rab2	pp
Nph	Nacalpha	pp
awd	CG1910	pp
Chc	PCB	pp
CCT7	Gp93	pp
Fer2LCH	apolpp	pp
MED23	MED27	pp
Psi	CG10077	pp
Pi3K68D	MRP	pp
Argk	Mf	pp
sax	CG14767	pp
r	betaCOP	pp
mAcon1	ATPsynO	pp
Non1	Srp72	pp
mor	MED14	pp
az2	GAPcenA	pp
MED23	CG34159	pp
dsh	MED10	pp
Act88F	Mlc1	pp
Arf79F	CG2064	pp
CG2862	capt	pp
Dhx15	larp	pp
Cnx99A	Droj2	pp
Ask1	cert	pp
CG2064	Gp93	pp
CG5973	MrgBP	pp
cib	capt	pp
wal	Sec13	pp
Pp2A-29B	SERCA	pp
OstDelta	Spt-I	pp
regucalcin	CG10638	pp
Rab11	Mdh2	pp
betaCOP	Pp2A-29B	pp
CG2064	Karybeta3	pp
Larp4B	CG34159	pp
Dhx15	Tdrd3	pp
Prosalpha7	CG15717	pp
Hsc70-1	CG10887	pp
dup	geminin	pp
Rpn8	Rpn7	pp
DCTN2-p50	LRR	pp
Sc2	Mcad	pp
awd	Pgk	pp
sced	CG10887	pp
Calr	scf	pp
Argk	CG14207	pp
dgt5	msd1	pp
Syx8	Gos28	pp
CG1910	CG2852	pp
CG1532	CG1218	pp
Prosalpha4	Calr	pp
Pfdn1	mgr	pp
bor	alpha-Spec	pp
Irbp	RfC4	pp
GluProRS	msk	pp
CG11267	fabp	pp
Cdk8	CG2017	pp
Cpr62Bc	CG4962	pp
Hsc70-3	CG7737	pp
Syb	CG2064	pp
Rpt6	Rpn7	pp
Srp68	CG31694	pp
vers	Mhcl	pp
Prx2540-2	CG8993	pp
Bap60	Larp4B	pp
ATPsynG	Scamp	pp
Prx2540-2	capt	pp
CG12012	CG11857	pp
Sod1	Trxr-1	pp
qkr58E-3	Lrpprc2	pp
porin	Sc2	pp
RhoGDI	CG8036	pp
CG1371	OstDelta	pp
CG31198	CG32473	pp
Nlp	14-3-3epsilon	pp
Ntf-2	CG10638	pp
GstO3	CG6084	pp
fabp	Trx-2	pp
